time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_6_state,solenoid_4_state,doublesolenoid_2-7_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_3-0_state,doublesolenoid_5-1_state,
6,12.9,0.0,0.0,48201.9325,0.125,12.75,0.0,27403,0.125,12.8,0.0,0,0.125,12.75,0.0078125,29294,0.125,12.8,0.0,0,false,false,kOff,0.0,12.700000000000001,0.0,0,0.0,12.8,0.0,0,kReverse,kForward,
41,12.15,0.0,0.0,48201.9325,0.125,12.200000000000001,0.0,27403,0.125,12.8,0.0,0,0.125,12.1,0.0078125,29294,0.125,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
61,12.450000000000001,0.0,0.0,48201.9325,0.125,12.200000000000001,0.0,27403,0.125,12.8,0.0,0,0.125,12.1,0.0078125,29294,0.125,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
81,12.65,0.0,0.0,48201.9325,0.125,12.200000000000001,0.0,27403,0.125,12.8,0.0,0,0.125,12.1,0.0078125,29294,0.125,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
101,12.65,0.0,0.0,48201.9325,0.125,12.200000000000001,0.0,27403,0.125,12.8,0.0,0,0.125,12.1,0.0078125,29294,0.125,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
122,12.65,0.0,0.0,48201.9325,0.125,12.200000000000001,0.0,27403,0.125,12.8,0.0,0,0.125,12.1,0.0078125,29294,0.125,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
142,12.65,0.0,0.0,48201.9325,0.125,12.200000000000001,0.0,27403,0.125,12.6,0.0,0,0.125,12.1,0.0078125,29294,0.125,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
162,12.700000000000001,0.0,0.0,48201.9325,0.125,12.200000000000001,0.0,27403,0.125,12.6,0.0,0,0.125,12.1,0.0078125,29294,0.125,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
183,12.65,0.0,0.0,48201.9325,0.125,12.200000000000001,0.0,27403,0.125,12.6,0.0,0,0.125,12.1,0.0078125,29294,0.125,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
204,12.65,0.0,0.0,48201.9325,0.125,12.55,0.0,27403,0.125,12.6,0.0,0,0.125,12.55,0.0078125,29294,0.125,12.6,0.0,0,false,false,kOff,0.0,12.5,0.0,0,0.0,12.6,0.0,0,kReverse,kOff,
239,12.700000000000001,0.0,0.0,48201.9325,0.125,12.55,0.0,27403,0.125,12.6,0.0,0,0.125,12.55,0.0078125,29294,0.125,12.6,0.0,0,false,false,kOff,0.0,12.5,0.0,0,0.0,12.6,0.0,0,kReverse,kOff,
261,12.700000000000001,0.0,0.0,48201.9325,0.125,12.55,0.0,27403,0.125,12.6,0.0,0,0.125,12.55,0.0078125,29294,0.125,12.6,0.0,0,false,false,kOff,0.0,12.5,0.0,0,0.0,12.6,0.0,0,kReverse,kOff,
280,12.65,0.0,0.0,48201.9325,0.125,12.55,0.0,27403,0.125,12.6,0.0,0,0.125,12.55,0.0078125,29294,0.125,12.6,0.0,0,false,false,kOff,0.0,12.5,0.0,0,0.0,12.6,0.0,0,kReverse,kOff,
300,12.65,0.0,0.0,48201.9325,0.125,12.55,0.0,27403,0.125,12.6,0.0,0,0.125,12.55,0.0078125,29294,0.125,12.6,0.0,0,false,false,kOff,0.0,12.5,0.0,0,0.0,12.6,0.0,0,kReverse,kOff,
321,12.65,0.0,0.0,48201.9325,0.125,12.55,0.0,27403,0.125,12.6,0.0,0,0.125,12.55,0.0078125,29294,0.125,12.6,0.0,0,false,false,kOff,0.0,12.5,0.0,0,0.0,12.6,0.0,0,kReverse,kOff,
341,12.65,0.0,0.0,48201.9325,0.125,12.55,0.0,27403,0.125,12.6,0.0,0,0.125,12.55,0.0078125,29294,0.125,12.6,0.0,0,false,false,kOff,0.0,12.5,0.0,0,0.0,12.6,0.0,0,kReverse,kOff,
361,12.65,0.0,0.0,48201.9325,0.125,12.55,0.0,27403,0.125,12.6,0.0,0,0.125,12.55,0.0078125,29294,0.125,12.6,0.0,0,false,false,kOff,0.0,12.5,0.0,0,0.0,12.6,0.0,0,kReverse,kOff,
380,12.65,0.0,0.0,48201.9325,0.125,12.55,0.0,27403,0.125,12.6,0.0,0,0.125,12.55,0.0078125,29294,0.125,12.6,0.0,0,false,false,kOff,0.0,12.5,0.0,0,0.0,12.6,0.0,0,kReverse,kOff,
399,12.65,0.0,0.0,48201.9325,0.125,12.55,0.0,27403,0.125,12.6,0.0,0,0.125,12.55,0.0078125,29294,0.125,12.6,0.0,0,false,false,kOff,0.0,12.5,0.0,0,0.0,12.6,0.0,0,kReverse,kOff,
