time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_7_current,talon_7_voltage,talon_7_value,talon_7_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
7,12.700000000000001,0.0,0.0,33722.2375,0.125,12.6,0.00390625,0,0.0,12.6,0.0,0,0.0,12.55,0.00390625,36512,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,0,0.0,12.55,0.0,0,0.0,12.6,0.0078125,0,kReverse,kOff,
40,11.5,0.0,0.0,33722.2375,0.125,12.6,0.00390625,0,0.0,12.55,0.0,0,0.0,12.55,0.00390625,36512,0.0,12.6,0.0,0,false,true,kOff,0.0,12.55,-0.0078125,0,0.0,12.55,0.0,0,0.0,12.6,0.0078125,0,kReverse,kOff,
60,11.95,0.0,0.0,33722.2375,0.125,12.6,0.00390625,0,0.125,12.55,0.0,0,0.0,12.55,0.00390625,36512,0.0,12.6,0.0,0,false,true,kOff,0.0,12.55,-0.0078125,0,0.0,12.55,0.0,0,0.0,12.6,0.0078125,0,kReverse,kOff,
83,12.200000000000001,0.0,0.0,33722.2375,0.125,12.05,0.00390625,0,0.0,12.55,0.0,0,0.0,12.0,0.00390625,36512,0.0,12.05,0.0,0,false,true,kOff,0.0,11.95,-0.0078125,0,0.0,12.0,0.0,0,0.0,12.05,0.0078125,0,kReverse,kOff,
119,12.200000000000001,0.0,0.0,33722.2375,0.125,12.05,0.00390625,0,0.0,12.55,0.0,0,0.0,12.0,0.00390625,36512,0.0,12.05,0.0,0,false,true,kOff,0.0,11.95,-0.0078125,0,0.0,12.0,0.0,0,0.0,12.05,0.0078125,0,kReverse,kOff,
141,12.200000000000001,0.0,0.0,33722.2375,0.125,12.05,0.00390625,0,0.0,12.55,0.0,0,0.0,12.0,0.00390625,36512,0.0,12.05,0.0,0,false,true,kOff,0.0,11.95,-0.0078125,0,0.0,12.0,0.0,0,0.0,12.05,0.0078125,0,kReverse,kOff,
163,12.200000000000001,0.0,0.0,33722.2375,0.125,12.05,0.00390625,0,0.0,12.55,0.0,0,0.0,12.0,0.00390625,36512,0.0,12.05,0.0,0,false,true,kOff,0.0,11.95,-0.0078125,0,0.0,12.0,0.0,0,0.0,12.05,0.0078125,0,kReverse,kOff,
199,12.25,0.0,0.0,33722.2375,0.125,12.05,0.00390625,0,0.0,12.200000000000001,0.0,0,0.0,12.0,0.00390625,36512,0.0,12.05,0.0,0,false,true,kOff,0.0,11.95,-0.0078125,0,0.0,12.0,0.0,0,0.0,12.05,0.0078125,0,kReverse,kOff,
220,12.25,0.0,0.0,33722.2375,0.125,12.05,0.00390625,0,0.0,12.200000000000001,0.0,0,0.0,12.0,0.00390625,36512,0.0,12.05,0.0,0,false,true,kOff,0.0,11.95,-0.0078125,0,0.0,12.0,0.0,0,0.0,12.05,0.0078125,0,kReverse,kOff,
241,12.25,0.0,0.0,33722.2375,0.125,12.1,0.00390625,0,0.0,12.200000000000001,0.0,0,0.0,12.1,0.00390625,36512,0.0,12.15,0.0,0,false,true,kOff,0.0,12.05,-0.0078125,0,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0078125,0,kReverse,kOff,
