time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_4_velocity,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_5_velocity,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_2_velocity,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,talon_3_velocity,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_1_velocity,talon_7_current,talon_7_voltage,talon_7_value,talon_7_position,talon_7_velocity,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,talon_6_velocity,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
31,12.75,0.0,0.0,35592.152500000004,0.125,12.65,10.15625,15021,0.0,0.125,12.65,0.0,0,0.0,0.0,12.6,10.15625,-18889,0.0,0.125,12.65,0.0,0,0.0,false,true,kOff,0.0,12.55,-0.0078125,0,0.0,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0078125,0,0.0,kReverse,kOff,
62,12.700000000000001,0.0,0.0,35592.152500000004,0.25,12.65,10.15625,15021,0.0,0.125,12.65,0.0,0,0.0,0.0,12.6,10.15625,-18889,0.0,0.125,12.65,0.0,0,0.0,false,true,kOff,0.0,12.55,-0.0078125,0,0.0,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0078125,0,0.0,kReverse,kOff,
101,12.700000000000001,0.0,0.0,35592.152500000004,0.25,12.6,10.15625,15021,0.0,0.125,12.65,0.0,0,0.0,0.0,12.6,10.15625,-18889,0.0,0.0,12.65,0.0,0,0.0,false,true,kOff,0.0,12.55,-0.0078125,0,0.0,0.0,12.6,0.0,0,0.0,0.0,12.65,0.0078125,0,0.0,kReverse,kOff,
126,12.700000000000001,0.0,0.0,35592.152500000004,0.25,12.6,10.15625,15021,0.0,0.125,12.65,0.0,0,0.0,0.0,12.6,10.15625,-18889,0.0,0.0,12.65,0.0,0,0.0,false,true,kOff,0.0,12.55,-0.0078125,0,0.0,0.0,12.6,0.0,0,0.0,0.0,12.65,0.0078125,0,0.0,kReverse,kOff,
160,12.700000000000001,0.0,0.0,35592.152500000004,0.25,12.6,10.15625,15021,0.0,0.125,12.65,0.0,0,0.0,0.0,12.6,10.15625,-18889,0.0,0.125,12.65,0.0,0,0.0,false,true,kOff,0.0,12.55,-0.0078125,0,0.0,0.0,12.6,0.0,0,0.0,0.0,12.65,0.0078125,0,0.0,kReverse,kOff,
200,12.700000000000001,0.0,0.0,35592.152500000004,0.25,12.6,10.15625,15021,0.0,0.125,12.65,0.0,0,0.0,0.0,12.6,10.15625,-18889,0.0,0.0,12.65,0.0,0,0.0,false,true,kOff,0.0,12.55,-0.0078125,0,0.0,0.0,12.6,0.0,0,0.0,0.0,12.65,0.0078125,0,0.0,kReverse,kOff,
226,12.700000000000001,0.0,0.0,35592.152500000004,0.25,12.6,10.15625,15021,0.0,0.125,12.65,0.0,0,0.0,0.0,12.6,10.15625,-18889,0.0,0.0,12.65,0.0,0,0.0,false,true,kOff,0.0,12.55,-0.0078125,0,0.0,0.0,12.6,0.0,0,0.0,0.0,12.65,0.0078125,0,0.0,kReverse,kOff,
260,12.05,0.0,0.0,35592.152500000004,0.25,12.4,10.15625,15021,0.0,0.125,12.65,0.0,0,0.0,0.0,12.5,10.15625,-18889,0.0,0.0,12.55,0.0,0,0.0,false,true,kOff,0.0,12.450000000000001,-0.0078125,0,0.0,0.0,12.450000000000001,0.0,0,0.0,0.0,12.55,0.0078125,0,0.0,kReverse,kOff,
286,12.3,0.0,0.0,35592.152500000004,0.25,12.4,10.15625,15021,0.0,0.125,12.65,0.0,0,0.0,0.0,12.5,10.15625,-18889,0.0,0.0,12.55,0.0,0,0.0,false,true,kOff,0.0,12.450000000000001,-0.0078125,0,0.0,0.0,12.450000000000001,0.0,0,0.0,0.0,12.55,0.0078125,0,0.0,kReverse,kOff,
320,12.35,0.0,0.0,35592.152500000004,0.25,12.4,10.15625,15021,0.0,0.125,12.65,0.0,0,0.0,0.0,12.5,10.15625,-18889,0.0,0.0,12.55,0.0,0,0.0,false,true,kOff,0.0,12.450000000000001,-0.0078125,0,0.0,0.0,12.450000000000001,0.0,0,0.0,0.0,12.55,0.0078125,0,0.0,kReverse,kOff,
361,12.35,0.0,0.0,35592.152500000004,0.25,12.4,10.15625,15021,0.0,0.125,12.3,0.0,0,0.0,0.0,12.5,10.15625,-18889,0.0,0.0,12.55,0.0,0,0.0,false,true,kOff,0.0,12.450000000000001,-0.0078125,0,0.0,0.0,12.450000000000001,0.0,0,0.0,0.0,12.55,0.0078125,0,0.0,kReverse,kOff,
400,12.4,0.0,0.0,35592.152500000004,0.25,12.3,10.15625,15021,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,10.15625,-18889,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.25,-0.0078125,0,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
440,12.4,0.0,0.0,35592.152500000004,0.25,12.3,10.15625,15021,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,10.15625,-18889,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.25,-0.0078125,0,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
466,12.450000000000001,0.0,0.0,35592.152500000004,0.25,12.3,10.15625,15021,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,10.15625,-18889,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.25,-0.0078125,0,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
500,12.4,0.0,0.0,35592.152500000004,0.25,12.3,10.15625,15021,0.0,0.125,12.35,0.0,0,0.0,0.0,12.25,10.15625,-18889,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.25,-0.0078125,0,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
540,12.4,0.0,0.0,35592.152500000004,0.25,12.3,10.15625,15021,0.0,0.125,12.35,0.0,0,0.0,0.0,12.25,10.15625,-18889,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.25,-0.0078125,0,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
580,12.450000000000001,0.0,0.0,35592.152500000004,0.25,12.3,10.15625,15021,0.0,0.125,12.35,0.0,0,0.0,0.0,12.25,10.15625,-18889,0.0,0.125,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,0,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
606,12.450000000000001,0.0,0.0,35592.152500000004,0.25,12.3,10.15625,15021,0.0,0.125,12.35,0.0,0,0.0,0.0,12.25,10.15625,-18889,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,0,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
639,12.35,0.0,0.0,35592.152500000004,0.25,12.3,10.15625,15021,0.0,0.125,12.35,0.0,0,0.0,0.0,12.25,10.15625,-18889,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,0,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
680,12.35,0.0,0.0,35592.152500000004,0.25,12.3,10.15625,15021,0.0,0.125,12.3,0.0,0,0.0,0.125,12.25,10.15625,-18889,0.0,0.125,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,0,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
720,12.4,0.0,0.0,35592.152500000004,0.25,12.3,10.15625,15021,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,10.15625,-18889,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,0,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
